start_x,start_y,start_z,goal_x,goal_y,goal_z,steps,reached_goal,final_x,final_y,final_z,final_vx,final_vy,final_vz,final_position_error,trajectory_total_cost,trial,seed,status
0.9808036720028346,-1.1059895211049797,0.8252148552692669,1.3,2.1,1.4,493,True,1.289556560925822,2.0054818115965474,1.3751025283436913,0.1265595783157764,1.253765035045992,0.03604474538701667,0.09829871542214244,26571.9058971164,46,982087310,ok
-0.7393173708849593,0.08282574761355832,1.0588294335980493,1.3,2.1,1.4,481,True,1.2377222935175092,2.0287563039440752,1.3838861925492372,0.8168799016838336,0.8148569598430435,0.02084425685711453,0.09598870633042485,18934.950552163456,47,1635192503,ok
-0.49058061302023503,-0.6328168998261218,1.100010178188609,1.3,2.1,1.4,482,True,1.2508535204587556,2.0146315482345196,1.3851477225042919,0.6993855497798613,1.0728786000302588,0.018909277647424953,0.09961796602492261,23658.54795758685,48,1005621503,ok
-1.3991989015228712,-0.7295245305129825,0.8873710905203611,1.3,2.1,1.4,497,True,1.247407055452529,2.023240183779154,1.377055865126653,0.9927612927299987,1.0575302144305598,0.030979188662973292,0.09583590416705927,36221.07120127258,49,1493116700,ok
-0.02378964676928863,0.6179909942420001,1.7931572535473477,1.3,2.1,1.4,463,True,1.2368243516551616,2.0260714328743443,1.4178683920061794,0.5853498866643733,0.6569683073473315,-0.03053415707115392,0.09887302470304922,10224.320798811914,50,270221447,ok
1.0761390722685036,-0.5591094775711316,1.1449408250908542,1.3,2.1,1.4,474,True,1.2912179355869438,2.003051163887112,1.3872855876001549,0.09302846559980513,1.093683869664854,0.0178276818611113,0.09817259170293934,15802.993855376422,51,1403471511,ok
-0.372081865204279,0.29457639405066893,1.3337513088971544,1.3,2.1,1.4,466,True,1.2362830672773621,2.024755046695876,1.3955850157328675,0.7005737546888939,0.760722129854838,0.0047127812925960196,0.09869722690835857,12689.801467263724,52,1342995539,ok
0.2941678472221507,-0.7356281724238164,1.4989080897985094,1.3,2.1,1.4,470,True,1.2716361971374288,2.006600732592572,1.402274079260798,0.401134981222604,1.1410325771681211,-0.008739788688927889,0.09763759471410301,18833.788001069657,53,2029267275,ok
1.1027467899103347,0.7455071043686994,1.0918380969665544,1.3,2.1,1.4,454,True,1.2859499298450392,2.0038571022794,1.384287677619955,0.09408213836753519,0.6453908413089083,0.024663133322297512,0.09842630912539359,5165.041427666957,54,1178765368,ok
-0.8786573526393928,-0.15677826105271064,1.1093509850662742,1.3,2.1,1.4,481,True,1.23886661681504,2.024586331878001,1.3856549580598474,0.8566268217058168,0.89591150448804,0.017101205799957695,0.0981340517227274,21834.35495302963,55,585368262,ok
-0.10607174602875036,-0.5753973717234202,1.1917443351790835,1.3,2.1,1.4,476,True,1.2570580443819341,2.0108005729130056,1.3889947699337537,0.5614243089804063,1.0714146048878055,0.01422619058891727,0.09960755209201254,19675.743876223834,56,1282149770,ok
-1.2685100968778222,1.0297008016313338,1.6478743589786982,1.3,2.1,1.4,469,True,1.2117567773822426,2.055418228901652,1.409402853496504,1.0524535109304065,0.4451006551947597,-0.019147042569666713,0.09931170276512902,16871.59118176862,57,802753931,ok
-1.2655665693002034,-0.31351662771783007,0.9492957231992113,1.3,2.1,1.4,491,True,1.2392856913051145,2.025776348237945,1.3794299153880931,0.975113567401229,0.930594038914854,0.025737085907971313,0.09807398300331063,29115.632782065677,58,23667015,ok
